episode,steps,total_reward,coins,crates,invalid,killed_self,killed_opponents,survived,epsilon,alpha,buffer
355,400,42.232,17,81,0,0,0,1,0.771,0.0001,10000
356,400,41.406,22,65,0,0,0,1,0.77,0.0001,10000
357,400,34.771,16,61,0,0,0,1,0.77,0.0001,10000
358,400,39.653,16,51,0,0,0,1,0.769,0.0001,10000
359,400,32.491,14,54,0,0,0,1,0.768,0.0001,10000
360,400,37.183,16,70,0,0,0,1,0.768,0.0001,10000
361,400,50.875,23,79,0,0,0,1,0.767,0.0001,10000
362,400,51.383,24,91,0,0,0,1,0.767,0.0001,10000
363,400,45.722,16,72,0,0,0,1,0.766,0.0001,10000
364,400,45.15,22,78,0,0,0,1,0.765,0.0001,10000
365,400,39.907,19,71,0,0,0,1,0.765,0.0001,10000
366,400,43.83,18,84,0,0,0,1,0.764,0.0001,10000
367,400,38.36,15,82,0,0,0,1,0.763,0.0001,10000
368,400,40.343,20,58,0,0,0,1,0.763,0.0001,10000
369,400,51.814,25,79,0,0,0,1,0.762,0.0001,10000
370,400,41.135,24,68,0,0,0,1,0.761,0.0001,10000
371,400,36.649,18,61,0,0,0,1,0.761,0.0001,10000
372,400,36.437,19,59,0,0,0,1,0.76,0.0001,10000
373,400,40.604,21,71,0,0,0,1,0.759,0.0001,10000
374,400,40.093,20,68,0,0,0,1,0.759,0.0001,10000
375,400,50.168,25,92,0,0,0,1,0.758,0.0001,10000
376,400,27.8,14,54,0,0,0,1,0.758,0.0001,10000
377,400,35.578,15,63,0,0,0,1,0.757,0.0001,10000
378,400,40.277,19,65,0,0,0,1,0.756,0.0001,10000
379,400,44.924,20,65,0,0,0,1,0.756,0.0001,10000
380,400,35.166,17,64,0,0,0,1,0.755,0.0001,10000
381,400,42.133,19,66,0,0,0,1,0.754,0.0001,10000
382,400,36.082,16,61,0,0,0,1,0.754,0.0001,10000
383,400,36.785,16,67,0,0,0,1,0.753,0.0001,10000
384,400,43.31,23,70,0,0,0,1,0.752,0.0001,10000
385,400,48.692,23,75,0,0,0,1,0.752,0.0001,10000
386,400,46.953,23,76,0,0,0,1,0.751,0.0001,10000
387,400,44.937,20,79,0,0,0,1,0.75,0.0001,10000
388,400,35.66,16,69,0,0,0,1,0.75,0.0001,10000
389,400,39.882,20,76,0,0,0,1,0.749,0.0001,10000
390,400,39.562,21,69,0,0,0,1,0.748,0.0001,10000
391,400,41.648,21,67,0,0,0,1,0.748,0.0001,10000
392,400,39.945,18,66,0,0,0,1,0.747,0.0001,10000
393,400,54.79,26,91,0,0,0,1,0.747,0.0001,10000
394,400,42.674,21,60,0,0,0,1,0.746,0.0001,10000
395,400,32.418,16,59,0,0,0,1,0.745,0.0001,10000
396,400,50.156,25,88,0,0,0,1,0.745,0.0001,10000
397,400,43.245,20,71,0,0,0,1,0.744,0.0001,10000
398,400,40.229,22,71,0,0,0,1,0.743,0.0001,10000
399,400,34.035,17,64,0,0,0,1,0.743,0.0001,10000
400,400,40.838,19,65,0,0,0,1,0.742,0.0001,10000
401,400,39.031,19,73,0,0,0,1,0.741,0.0001,10000
402,400,41.892,20,77,0,0,0,1,0.741,0.0001,10000
403,400,45.128,22,70,0,0,0,1,0.74,0.0001,10000
404,400,38.154,18,71,0,0,0,1,0.739,0.0001,10000
405,400,40.601,21,64,0,0,0,1,0.739,0.0001,10000
406,400,50.506,21,88,0,0,0,1,0.738,0.0001,10000
407,400,50.519,28,83,0,0,0,1,0.737,0.0001,10000
408,400,47.03,24,77,0,0,0,1,0.737,0.0001,10000
409,400,54.3,25,88,0,0,0,1,0.736,0.0001,10000
410,400,51.288,23,78,0,0,0,1,0.736,0.0001,10000
411,400,41.506,19,85,0,0,0,1,0.735,0.0001,10000
412,400,46.536,18,73,0,0,0,1,0.734,0.0001,10000
413,400,46.988,19,62,0,0,0,1,0.734,0.0001,10000
414,400,35.301,14,66,0,0,0,1,0.733,0.0001,10000
415,400,39.539,20,77,0,0,0,1,0.732,0.0001,10000
416,400,52.382,26,90,0,0,0,1,0.732,0.0001,10000
417,400,36.598,15,57,0,0,0,1,0.731,0.0001,10000
418,400,43.869,19,74,0,0,0,1,0.73,0.0001,10000
419,400,47.399,22,72,0,0,0,1,0.73,0.0001,10000
420,400,41.465,18,77,0,0,0,1,0.729,0.0001,10000
421,400,59.593,28,92,0,0,0,1,0.728,0.0001,10000
422,400,39.841,17,73,0,0,0,1,0.728,0.0001,10000
423,400,39.675,16,87,0,0,0,1,0.727,0.0001,10000
424,400,52.517,27,71,0,0,0,1,0.726,0.0001,10000
425,400,50.477,18,93,0,0,0,1,0.726,0.0001,10000
426,400,49.421,23,89,0,0,0,1,0.725,0.0001,10000
427,400,41.576,18,64,0,0,0,1,0.725,0.0001,10000
428,400,46.407,24,66,0,0,0,1,0.724,0.0001,10000
429,400,51.903,25,86,0,0,0,1,0.723,0.0001,10000
430,400,49.955,20,83,0,0,0,1,0.723,0.0001,10000
431,400,51.137,25,83,0,0,0,1,0.722,0.0001,10000
