seed,round,task,agent_name,score,coins,kills,self_kill,steps_survived,invalid_actions,round_total_coins,round_total_kills,round_total_suicides,opponent_scores,max_opponent_score,score_margin,win,tie,loss
26139,139,4,our_agent,3,3,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,0,0,1,0
26140,140,4,our_agent,4,4,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",4,0,0,1,0
26141,141,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 4}",4,-4,0,0,1
26142,142,4,our_agent,0,0,0,0,113,0,9,2,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 8}",8,-8,0,0,1
26143,143,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 8}",8,-6,0,0,1
26144,144,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 5}",5,-2,0,0,1
26145,145,4,our_agent,7,2,1,0,386,2,9,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,4,1,0,0
26146,146,4,our_agent,7,2,1,1,208,1,9,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",3,4,1,0,0
26147,147,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,-2,0,0,1
26148,148,4,our_agent,1,1,0,1,146,1,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",4,-3,0,0,1
26149,149,4,our_agent,4,4,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,1,1,0,0
